id,label
481,0.545087814
482,0.614929199
483,0.060014207
484,0.35724166
485,0.707246184
486,0.193936408
487,0.397138149
488,0.770947158
489,0.613200426
490,0.663534403
491,0.581605196
492,0.414022923
493,0.562441289
494,0.518607974
495,0.668312848
496,0.484473139
497,0.460996568
498,0.316913575
499,0.491099834
500,0.754101932
501,0.896599591
502,0.490908891
503,0.410260767
504,0.328235239
505,0.646737158
506,0.62662071
507,0.400464118
508,0.660106778
509,0.556276619
510,0.434705824
511,0.656268001
512,0.436691791
513,0.592663825
514,0.655856729
515,0.498434991
516,0.762090445
517,0.486141056
518,0.135439515
519,0.866616011
520,0.389191449
521,0.973060429
522,0.514482558
523,0.685730577
524,0.446182162
525,0.592025399
526,0.869202912
527,0.546523571
528,0.288613081
529,0.60501796
530,0.957402229
531,0.992097139
532,0.355269223
533,0.46724695
534,0.756902516
535,0.216119334
536,0.312131971
537,0.495076329
538,0.132295147
539,0.658715487
540,0.459949791
541,0.710839331
542,0.597534239
543,0.90921241
544,0.483948946
545,0.06328851
546,0.677418768
547,0.062796347
548,0.128537133
549,0.308662385
550,0.524112284
551,0.491894454
552,0.216072455
553,0.380178213
554,0.709664106
555,0.45097065
556,0.842724442
557,0.767545819
558,0.161739752
559,0.44180876
560,0.435168952
561,0.135890022
562,0.506831348
563,0.411798835
564,0.280233949
565,0.903681099
566,0.360120833
567,0.292947203
568,0.343976438
569,0.288676798
570,0.321611792
571,0.842633188
572,0.370128363
573,0.410808295
574,0.74306643
575,0.798487127
576,0.309666097
577,0.02930266
578,0.494772494
579,0.2482844
580,0.789755106
581,0.853024483
582,0.39129135
583,0.512054265
584,0.565862298
585,0.440474272
586,0.803517282
587,0.739058733
588,0.551787019
589,0.507249236
590,0.276885837
591,0.943707347
592,0.440535575
593,0.589093685
594,0.853254199
595,0.838953733
596,0.274605334
597,0.537005544
598,0.498737603
599,0.648050487
600,0.6998806
601,0.542539299
602,0.537720203
603,0.756195843
604,0.698015153
605,0.111477181
606,0.121401668
607,0.510868192
608,0.447238773
609,0.573572218
610,0.606570423
611,0.611206114
612,0.491748929
613,0.637630403
614,0.361591965
615,0.174761698
616,0.045922942
617,0.394038022
618,0.674117327
619,0.458592981
620,0.289395034
621,0.152506053
622,0.123703301
623,0.509817362
624,0.64720279
625,0.608088613
626,0.666040957
627,0.581621468
628,0.710828245
629,0.71181345
630,0.674974442
631,0.136274576
632,0.278904319
633,0.306746453
634,0.420795977
635,0.989607275
636,0.907382905
637,0.447451472
638,0.438056111
639,0.463565916
640,0.707346022
641,0.674143434
642,0.457183778
643,0.643045127
644,0.638099432
645,0.976129055
646,0.424346179
647,0.48795718
648,0.282845289
649,0.810346305
650,0.712709904
651,0.547827721
652,0.925557792
653,0.779647231
654,0.125731558
655,0.548175216
656,0.516228199
657,0.894835055
658,0.856292844
659,0.307603002
660,0.094107643
661,0.937772572
662,0.833809257
663,0.554850936
664,0.516091347
665,0.10577777
666,0.486751586
667,0.43256703
668,0.308982313
669,0.323488921
670,0.523826003
671,0.253027081
672,0.481369913
673,0.667599082
674,0.596055627
675,0.652889729
676,0.478140622
677,0.453488469
678,0.286601871
679,0.555133879
680,0.797511518
681,0.440687001
682,0.239862859
683,0.667722642
684,0.386385053
685,0.111763738
686,0.764555514
687,0.927224159
688,0.803992927
689,0.606074572
690,0.577879071
691,0.301429838
692,0.210826412
693,0.713643193
694,0.455649734
695,0.398936808
696,0.382092237
697,0.545707524
698,0.642472446
699,0.448633373
700,0.12797524
701,0.589149594
702,0.438227713
703,0.361808062
704,0.381463349
705,0.128410265
706,0.19644171
707,0.576871097
708,0.162659362
709,0.315226465
710,0.503641844
711,0.848436415
712,0.984057367
713,0.393680125
714,0.634185553
715,0.301146477
716,0.550504923
717,0.242179334
718,0.211524129
719,0.048418123
720,0.898035228
721,0.152194872
722,0.350142121
723,0.313433319
724,0.415824503
725,0.771222711
726,0.334836751
727,0.111342706
728,0.887791157
729,0.835518837
730,0.645957291
731,0.491141349
732,0.610455632
733,0.045399256
734,0.597139776
735,0.693746328
736,0.068208262
737,0.3911165
738,0.635130525
739,0.474605352
740,0.731493115
741,0.346520633
742,0.023276035
743,0.792910516
744,0.188893124
745,0.36451292
746,0.623511374
747,0.601878285
748,0.442986518
749,0.411339343
750,0.203716934
751,0.208747551
752,0.991109014
753,0.268752426
754,0.534479082
755,0.690560937
756,0.83120054
757,0.999411583
758,0.532481253
759,0.4766756
760,0.380169332
761,0.652895331
762,0.205830485
763,0.410655946
764,0.46501559
765,0.544270515
766,0.638911963
767,0.368281692
768,0.996320486
769,0.391079426
770,0.388781309
771,0.417740703
772,0.733080804
773,0.463374227
774,0.610651731
775,0.562396765
776,0.79200983
777,0.376090437
778,0.57135874
779,0.998049855
780,0.521181285
781,0.492910445
782,0.568723321
783,0.432693452
784,0.644624472
785,0.554364443
786,0.287456006
787,0.411482692
788,0.686697841
789,0.416765064
790,0.55531776
791,0.261995941
792,0.327607512
793,0.45579955
794,0.603449643
795,0.47302115
796,0.400888562
797,0.097013131
798,0.424138159
799,0.684112728
800,0.713352799
801,0.308772862
802,0.499381721
803,0.3610394
804,0.593863845
805,0.57386297
806,0.69109112
807,0.44282186
808,0.359641492
809,0.533550084
810,0.179461911
811,0.94586128
812,0.348244071
813,0.722024024
814,0.672118664
815,0.42751354
816,0.467063725
817,0.296678394
818,0.385443598
819,0.289975941
820,0.660808444
821,0.86629355
822,0.577875495
823,0.879329503
824,0.615202248
825,0.628746569
826,0.243049324
827,0.136311829
828,0.952288687
829,0.420696974
830,0.834437668
831,0.888406694
832,0.258360475
833,0.757836163
834,0.197972164
835,0.855152667
836,0.421570778
837,0.480843335
838,0.433619022
839,0.376352042
840,0.956229448
841,0.65978533
842,0.470004648
843,0.435568541
844,0.211690396
845,0.611964285
846,0.411869049
847,0.317802459
848,0.146894336
849,0.728452861
850,0.330739081
851,0.330093831
852,0.184006378
853,0.084122203
854,0.392351121
855,0.437350005
856,0.473904371
857,0.292434961
858,0.289804399
859,0.516904414
860,0.332253993
861,0.477171689
862,0.534879863
863,0.302290171
864,0.941174686
865,0.936215699
866,0.524226487
867,0.362969428
868,0.63542223
869,0.95069623
870,0.164311141
871,0.571411669
872,0.379134148
873,0.830539465
874,0.365573347
875,0.670853198
876,0.335037917
877,0.406037658
878,0.708204567
879,0.919282794
880,0.625041962
881,0.781773627
882,0.358994365
883,0.681941926
884,0.34823373
885,0.462959707
886,0.500481725
887,0.48322317
888,0.707458198
889,0.632543385
890,0.621074438
891,0.516591728
892,0.383702427
893,0.684471428
894,0.303787798
895,0.837312758
896,0.576778591
897,0.423262119
898,0.656003475
899,0.4468413
900,0.572036088
901,0.74134028
902,0.735114455
903,0.177302331
904,0.525123537
905,0.437654883
906,0.078155309
907,0.525381029
908,0.77023524
909,0.37720567
910,0.858514488
911,0.620449007
912,0.29509005
913,0.646502137
914,0.210368574
915,0.661089122
916,0.617425025
917,0.466350436
918,0.484165937
919,0.620311737
920,0.236690268
921,0.955559969
922,0.535708189
923,0.394510418
924,0.321892351
925,0.995180607
926,0.569687545
927,0.415426046
928,0.954468489
929,0.454008281
930,0.49351117
931,0.468066484
932,0.611316621
933,0.66113621
934,0.445527405
935,0.653511405
936,0.60469079
937,0.660463035
938,0.902864695
939,0.306006074
940,0.797070861
941,0.841179848
942,0.288988113
943,0.434649855
944,0.653538465
945,0.984371364
946,0.89750737
947,0.789664745
948,0.464015841
949,0.556010902
950,0.596786499
951,0.398002684
952,0.459897071
953,0.526708484
954,0.839062274
955,0.360692441
956,0.532127798
957,0.448275417
958,0.65847981
959,0.330643296
960,0.49025616
961,0.766202688
962,0.265497416
963,0.687308013
964,0.371294171
965,0.312090755
966,0.691349506
967,0.627870679
968,0.478650838
969,0.475851774
970,0.592603505
971,0.814291835
972,0.370870233
973,0.882874548
974,0.807469785
975,0.759156346
976,0.941573501
977,0.533061683
978,0.224491388
979,0.742200792
980,0.624762654
981,0.511797845
982,0.478518873
983,0.482465208
984,0.090953477
985,0.096955337
986,0.188402846
987,0.43561402
988,0.710281014
989,0.646187305
990,0.573527396
991,0.997320235
992,0.624047697
993,0.570953488
994,0.53108108
995,0.492028832
996,0.362503976
997,0.444421947
998,0.888636053
999,0.370074958
1000,0.139361084
1001,0.430038065
1002,0.389143765
1003,0.185025528
1004,0.607672691
1005,0.708934188
1006,0.325703651
1007,0.062871836
1008,0.674778998
1009,0.192807347
1010,0.230800569
1011,0.10558565
1012,0.983322501
1013,0.691171408
1014,0.728794813
1015,0.444375336
1016,0.735666871
1017,0.432612598
1018,0.819191694
1019,0.372639537
1020,0.263360322
1021,0.614954948
1022,0.608624041
1023,0.720762014
1024,0.143767998
1025,0.166772529
1026,0.751885653
1027,0.199429587
1028,0.400495589
1029,0.705025852
1030,0.317703992
1031,0.328016698
1032,0.435248643
1033,0.996001422
1034,0.885093212
1035,0.77568537
1036,0.436241627
1037,0.531758666
1038,0.941867352
1039,0.483495325
1040,0.278709352
1041,0.462284297
1042,0.932767868
1043,0.676396132
1044,0.299343139
1045,0.318763405
1046,0.683535576
1047,0.599745691
1048,0.410745233
1049,0.50265491
1050,0.904905319
1051,0.165605754
1052,0.958258331
1053,0.510089815
1054,0.660056412
1055,0.453382969
1056,0.595493734
1057,0.099610522
1058,0.494979084
1059,0.494871229
1060,0.21316728
1061,0.815171182
1062,0.38026464
1063,0.581948936
1064,0.950489938
1065,0.438476056
1066,0.568243861
1067,0.25538981
1068,0.478465855
1069,0.633979082
1070,0.235247552
1071,0.512502491
1072,0.759716272
1073,0.714645743
1074,0.906832337
1075,0.639038205
1076,0.423965305
1077,0.542783976
1078,0.386742383
1079,0.363649786
1080,0.37373504
1081,0.59400034
1082,0.292928934
1083,0.376903087
1084,0.386244714
1085,0.148576587
1086,0.905461252
1087,0.460380793
1088,0.239088356
1089,0.513662934
1090,0.650406361
1091,0.121576093
1092,0.686125338
1093,0.292227775
1094,0.377627373
1095,0.497236192
1096,0.691906989
1097,0.499930948
1098,0.527142763
1099,0.456265509
1100,0.318698972
1101,0.490280747
1102,0.632826269
1103,0.228947937
1104,0.695110083
1105,0.609738529
1106,0.571221471
1107,0.500534952
1108,0.503559172
1109,0.754307985
1110,0.784059882
1111,0.554383814
1112,0.863324404
1113,0.467613906
1114,0.732938647
1115,0.975337625
1116,0.650146246
1117,0.551943541
1118,0.96446991
1119,0.104049742
1120,0.288337827
1121,0.184832603
1122,0.546126485
1123,0.293319106
1124,0.711369216
1125,0.846742868
1126,0.283933014
1127,0.475253463
1128,0.877950311
1129,0.268414348
1130,0.188116103
1131,0.605223417
1132,0.50560981
1133,0.774542987
1134,0.468790859
1135,0.424032062
1136,0.524018109
1137,0.453007579
1138,0.890664339
1139,0.414635301
1140,0.711207747
1141,0.304059535
1142,0.174120098
1143,0.779332399
1144,0.308226943
1145,0.75964731
1146,0.672101676
1147,0.919717968
1148,0.368535876
1149,0.593645811
1150,0.211847052
1151,0.738161564
1152,0.33006981
1153,0.194589585
1154,0.542967737
1155,0.543891609
1156,0.769734085
1157,0.707196891
1158,0.585807502
1159,0.496074736
1160,0.216066703
1161,0.474825114
1162,0.458743751
1163,0.40014413
1164,0.629716277
1165,0.497977197
1166,0.793650508
1167,0.591131449
1168,0.425843388
1169,0.734691143
1170,0.947425425
1171,0.453776538
1172,0.461305737
1173,0.494942278
1174,0.830345273
1175,0.369917184
1176,0.563553572
1177,0.606802821
1178,0.438439757
1179,0.993201673
1180,0.105243042
1181,0.206675619
1182,0.43185246
1183,0.69618845
1184,0.39194116
1185,0.537892222
1186,0.316253871
1187,0.892527699
1188,0.372464865
1189,0.67145735
1190,0.976417542
1191,0.735253811
1192,0.212625265
1193,0.522494674
1194,0.533294201
1195,0.796290159
1196,0.269363493
1197,0.851461291
1198,0.221705616
1199,0.431523889
1200,0.299195439
1201,0.100776412
1202,0.665721953
1203,0.36339134
1204,0.603536427
1205,0.574238718
1206,0.689309716
1207,0.312020928
1208,0.835263073
1209,0.708200693
1210,0.687206864
1211,0.504546165
1212,0.671294689
1213,0.470656008
1214,0.393320709
1215,0.29453826
1216,0.478338271
1217,0.378265291
1218,0.465729266
1219,0.130778015
1220,0.271480918
1221,0.303848267
1222,0.163980037
1223,0.757512629
1224,0.705533087
1225,0.689543009
1226,0.612919509
1227,0.4537763
1228,0.35789302
1229,0.922938943
1230,0.41564405
1231,0.402549863
1232,0.328539342
1233,0.560462594
1234,0.727796376
1235,0.907458305
1236,0.308704555
1237,0.631253123
1238,0.668318808
1239,0.255662709
1240,0.492067039
1241,0.511820793
1242,0.170386806
1243,0.458004147
1244,0.581776619
1245,0.49921301
1246,0.93476218
1247,0.208310395
1248,0.945214629
1249,0.504858434
1250,0.525528848
1251,0.355190754
1252,0.361904562
1253,0.655541778
1254,0.75875771
1255,0.905525386
1256,0.910114586
1257,0.986437261
1258,0.638577998
1259,0.572608471
1260,0.825848222
1261,0.274408221
1262,0.541877091
1263,0.806541264
1264,0.975660622
1265,0.565369785
1266,0.408654153
1267,0.86076045
1268,0.924291372
1269,0.24881418
1270,0.566708028
1271,0.492027938
1272,0.390445501
1273,0.554577708
1274,0.398377836
1275,0.651968181
1276,0.5966506
1277,0.349648803
1278,0.090673588
1279,0.9937644
1280,0.644534051
1281,0.698878109
1282,0.4373025
1283,0.372024506
1284,0.671381891
1285,0.781124353
1286,0.611588299
1287,0.926619351
1288,0.977567255
1289,0.471165091
1290,0.876367211
1291,0.520534635
1292,0.546164989
1293,0.83728534
1294,0.306531638
1295,0.850153387
1296,0.71167171
1297,0.456727207
1298,0.951421499
1299,0.562347889
1300,0.324346155
1301,0.400128186
1302,0.789163411
1303,0.502459347
1304,0.071750239
1305,0.219637334
1306,0.471789658
1307,0.639038265
1308,0.410850763
1309,0.289535761
1310,0.287562042
1311,0.991980076
1312,0.564166069
1313,0.086843289
1314,0.396560401
1315,0.451362073
1316,0.935135186
1317,0.995831072
1318,0.378970563
1319,0.991358519
1320,0.379263282
1321,0.479456306
1322,0.535323441
1323,0.669512987
1324,0.854362428
1325,0.341482103
1326,0.248693272
1327,0.641498923
1328,0.513725936
1329,0.421042234
1330,0.435981184
1331,0.535397172
1332,0.263870716
1333,0.39945057
1334,0.484127581
1335,0.735248327
1336,0.478808671
1337,0.250564069
1338,0.573035777
1339,0.536918342
1340,0.296359628
1341,0.388271123
1342,0.668198407
1343,0.744337618
1344,0.563177347
1345,0.637390077
1346,0.501459658
1347,0.571601987
1348,0.524671257
1349,0.385470569
1350,0.325175017
1351,0.633611739
1352,0.258964866
1353,0.745667934
1354,0.912621617
1355,0.899236023
1356,0.375390947
1357,0.706897676
1358,0.681929231
1359,0.696983933
1360,0.579305172
1361,0.512522399
1362,0.466610909
1363,0.470810115
1364,0.284620523
1365,0.833621264
1366,0.264553905
1367,0.048910998
1368,0.458341092
1369,0.642781556
1370,0.915990412
1371,0.713336527
1372,0.42624563
1373,0.609862566
1374,0.168647394
1375,0.504647493
1376,0.964109302
1377,0.400912076
1378,0.475232333
1379,0.753652513
1380,0.485845119
1381,0.997742534
1382,0.510082901
1383,0.866874814
1384,0.217011049
1385,0.709255636
1386,0.340550303
1387,0.363247484
1388,0.078150138
1389,0.452500731
1390,0.504046679
1391,0.397319406
1392,0.96459353
1393,0.136372492
1394,0.122226447
1395,0.427612126
1396,0.357203692
1397,0.484292388
1398,0.029037524
1399,0.593060672
1400,0.964458585
1401,0.266969115
1402,0.783607602
1403,0.565922201
1404,0.655389667
1405,0.843123436
1406,0.608027697
1407,0.97888273
1408,0.536026239
1409,0.525474012
1410,0.480871618
1411,0.588323891
1412,0.12612763
1413,0.715738773
1414,0.379105777
1415,0.561363161
1416,0.989030778
1417,0.689753175
1418,0.434443563
1419,0.355449855
1420,0.670728505
1421,0.405274838
1422,0.2251385
1423,0.898035407
1424,0.756925642
1425,0.790243566
1426,0.647924781
1427,0.094331041
1428,0.183194503
1429,0.372003317
1430,0.564047396
1431,0.990973234
1432,0.455009282
1433,0.41353482
1434,0.45081833
1435,0.350694329
1436,0.563409567
1437,0.620237112
1438,0.448293209
1439,0.735701382
1440,0.234180838
1441,0.618631303
1442,0.620054007
1443,0.197374374
1444,0.687417686
1445,0.690586865
1446,0.811898768
1447,0.445540935
1448,0.736965835
1449,0.375947952
1450,0.439249277
1451,0.144226432
1452,0.372150391
1453,0.226128772
1454,0.600997686
1455,0.67419982
1456,0.258233458
1457,0.769520521
1458,0.994063199
1459,0.477598816
1460,0.519182146
1461,0.529920936
1462,0.71909833
1463,0.64311415
1464,0.324094176
1465,0.411315411
1466,0.438866526
1467,0.304434299
1468,0.553734124
1469,0.97238332
1470,0.589493513
1471,0.157021716
1472,0.31501779
1473,0.270301074
1474,0.664677322
1475,0.561539531
1476,0.314409047
1477,0.918432415
1478,0.529240489
1479,0.371229947
1480,0.585534394
1481,0.89788872
1482,0.683867753
1483,0.815030992
1484,0.779152036
1485,0.609654307
1486,0.963565648
1487,0.240173832
1488,0.552395046
1489,0.643524766
1490,0.116219848
1491,0.661837399
1492,0.506514311
1493,0.882220507
1494,0.606059372
1495,0.595110953
1496,0.177327171
1497,0.536570311
1498,0.639962018
1499,0.61023432
1500,0.465423167
1501,0.506574214
1502,0.126478046
1503,0.547275007
1504,0.557010114
1505,0.458884448
1506,0.295870006
1507,0.624019563
1508,0.611004174
1509,0.768222988
1510,0.296470255
1511,0.247735083
1512,0.645279825
1513,0.351103455
1514,0.959125221
1515,0.429186851
1516,0.620932519
1517,0.578628778
1518,0.485446811
1519,0.510495543
1520,0.425192118
1521,0.555550396
1522,0.554035127
1523,0.529970169
1524,0.680051267
1525,0.516566992
1526,0.804213762
1527,0.227509186
1528,0.434787929
1529,0.26216054
1530,0.394614547
1531,0.427993864
1532,0.547706068
1533,0.145117089
1534,0.083807737
1535,0.550832689
1536,0.972389102
1537,0.921536028
1538,0.469829232
1539,0.306226313
1540,0.845717788
1541,0.71048522
1542,0.561552286
1543,0.4249295
1544,0.108602405
1545,0.266202807
1546,0.44732362
1547,0.429327339
1548,0.526037216
1549,0.890523374
1550,0.395883709
1551,0.496972084
1552,0.315304041
1553,0.329374522
1554,0.299242467
1555,0.640712976
1556,0.43862766
1557,0.49559918
1558,0.936451077
1559,0.210672989
1560,0.595168412
1561,0.905763865
1562,0.257602632
1563,0.419063985
1564,0.544034064
1565,0.835265815
1566,0.405343741
1567,0.764217138
1568,0.95237124
1569,0.326489627
1570,0.476537764
1571,0.475504488
1572,0.800562203
1573,0.644537449
1574,0.753920674
1575,0.239853352
1576,0.1869196
1577,0.465086639
1578,0.945885241
1579,0.962543607
1580,0.774492443
1581,0.507832646
1582,0.329957247
1583,0.794791341
1584,0.611088634
1585,0.989951551
1586,0.609858274
1587,0.515430272
1588,0.989479244
1589,0.829077184
1590,0.625682771
1591,0.207691997
1592,0.723626494
1593,0.658546031
1594,0.996322751
1595,0.713718772
1596,0.060500003
1597,0.477164477
1598,0.779267788
1599,0.227900609
1600,0.995755553
1601,0.526573181
1602,0.046670657
1603,0.556425333
1604,0.244380981
1605,0.17695117
1606,0.499392956
1607,0.377009332
1608,0.473200619
1609,0.347441494
1610,0.311635286
1611,0.517125428
1612,0.453817219
1613,0.698260486
1614,0.140004218
1615,0.362249047
1616,0.415947795
1617,0.283966839
1618,0.622806489
1619,0.886819661
1620,0.323842883
1621,0.543650389
1622,0.752137482
1623,0.149055719
1624,0.473036438
1625,0.374317825
1626,0.445704252
1627,0.190664858
1628,0.30336532
1629,0.083664924
1630,0.561880112
1631,0.376208395
1632,0.283674359
1633,0.655964434
1634,0.508789063
1635,0.59756273
1636,0.489293426
1637,0.504338443
1638,0.86327213
1639,0.148811206
1640,0.519560695
1641,0.865209877
1642,0.429142714
1643,0.841372192
1644,0.547776997
1645,0.574619353
1646,0.549565315
1647,0.324695528
1648,0.181517154
1649,0.875736594
1650,0.408064634
1651,0.172785357
1652,0.670195997
1653,0.53763181
1654,0.488108575
1655,0.371469945
1656,0.394869596
1657,0.224365145
1658,0.525496125
1659,0.793785095
1660,0.136024475
1661,0.314266413
1662,0.667908072
1663,0.223971203
1664,0.39532426
1665,0.481985539
